Phenotype,GUIDE Lat0_Contrib,GUIDE Lat0_LogW,GUIDE Lat0_Cos,GUIDE Lat1_Contrib,GUIDE Lat1_LogW,GUIDE Lat1_Cos,GUIDE Lat2_Contrib,GUIDE Lat2_LogW,GUIDE Lat2_Cos,GUIDE Lat3_Contrib,GUIDE Lat3_LogW,GUIDE Lat3_Cos,GUIDE Lat4_Contrib,GUIDE Lat4_LogW,GUIDE Lat4_Cos,GUIDE Lat5_Contrib,GUIDE Lat5_LogW,GUIDE Lat5_Cos,GUIDE Lat6_Contrib,GUIDE Lat6_LogW,GUIDE Lat6_Cos,GUIDE Lat7_Contrib,GUIDE Lat7_LogW,GUIDE Lat7_Cos,GUIDE Lat8_Contrib,GUIDE Lat8_LogW,GUIDE Lat8_Cos,GUIDE Lat9_Contrib,GUIDE Lat9_LogW,GUIDE Lat9_Cos,Max_Contrib,Top_Latent,Max_LogW,Num_Significant
Lymphocyte count,2.669061768844743e-05,0.018133107625208873,1.4117483066233165e-05,3.388321228766682e-05,0.020483357846593993,1.9537037916868104e-05,1.2369269938225015e-05,0.012264455640586362,7.135537069169901e-06,4.602683695334518e-06,0.007441041805207584,6.028367469818582e-06,1.117663464334657e-08,0.000363732902318807,2.0448503744782227e-08,5.928113580077439e-06,0.008454389660086095,3.373802649575019e-05,4.4769773399543096e-05,0.023625593897696338,5.077778896937204e-05,4.404505536775933e-06,0.0072777432829332755,2.5034388334853614e-05,0.00011318375812828662,0.03814853583073603,6.219208472845078e-05,5.757709347552665e-06,0.008330834154374384,7.180492726295654e-06,0.9440863966725695,GUIDE Lat31,63.08261907812782,1
Number of children fathered,0.0001669847379473119,0.04674956656312055,0.021344845700595964,1.4666132749191171e-05,0.013371143420451698,0.0020436538778569476,0.00030138553100871333,0.06389236404362783,0.04201676265689663,2.1106349077881887e-05,0.01608878439211344,0.006680658824853411,1.244498892514661e-06,0.0038535335740051717,0.0005502532101516784,3.270563501121992e-06,0.0062641467680873385,0.004498247365089865,2.4021814018635965e-06,0.00536302812526657,0.0006584340471033662,2.517075315749069e-07,0.0017288438076255256,0.0003457431819479156,0.0003378351162435424,0.0679116160728863,0.04486145805558384,3.632705931116015e-06,0.006604393081508079,0.001094844248761849,0.0007801380945676358,GUIDE Lat72,0.10702745482660717,0
Femur total BMD (bone mineral density) (left),4.845531000899778e-06,0.007636504484856336,3.411266765138389e-05,1.893289808874446e-05,0.015223354582372695,0.00014530042865439926,6.153582655422299e-06,0.008615224375813822,4.724831156520386e-05,4.975462906332668e-07,0.0024326200439336765,8.67356696255704e-06,6.144947235511765e-07,0.0027042789521616283,1.4963882688546937e-05,1.137439711704745e-06,0.003683340442030957,8.616029982019828e-05,6.561839571649516e-07,0.0027947961169699845,9.905813659244887e-06,1.8165126529594974e-06,0.004659932525634532,0.0001374212540789924,4.862390926045881e-06,0.007649893971140402,3.556121025530348e-05,6.736564689986106e-08,0.0008935333052008751,1.118197840641694e-06,0.10194762438531038,GUIDE Lat84,2.9447094940622445,0
Mean FA in posterior limb of internal capsule on FA skeleton (left),8.972638350646742e-05,0.033812097068320376,0.014293353139406285,4.0345601448108894e-05,0.022398095939822543,0.007006250259056476,3.098287257954271e-05,0.019567514167056797,0.0053829406260390645,1.2080047610072209e-05,0.012118247957631148,0.00476510574227225,2.129147759357006e-06,0.0050472453460609626,0.0011731987515236693,2.3439828001273598e-08,0.000526848476836686,4.017657296067354e-05,9.479295404846565e-07,0.0033612918363464268,0.00032380254430642175,5.3905304102963754e-06,0.008058350153047388,0.009227554825892189,1.016732066783577e-05,0.011104981103298262,0.0016825688145687087,3.0794514766951223e-07,0.0019126512148131703,0.00011566266201944175,0.0011508483404643831,GUIDE Lat27,0.13295840331789827,0
"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)",6.555549585276223e-07,0.0027934520013982228,0.0004177208781820495,7.04700091358453e-08,0.0009139108428050266,4.8950473282341903e-05,2.0888730406213025e-06,0.00499900703444943,0.0014516872714575846,1.9946253277570546e-08,0.00048598042636115814,3.1472289784101926e-05,4.8702641619401e-07,0.002406694227985829,0.0010734490195257824,2.0173699238430987e-06,0.004912218616710842,0.013831431352419522,2.4681686545389864e-07,0.001711932567462011,0.00033724238144724767,3.4365840365871255e-06,0.006422318560954823,0.023531261908661907,4.36667777959241e-07,0.0022785395136409956,0.000289055059751457,7.747821919828766e-07,0.0030377192622328244,0.0011640256860807317,0.00012996028997306589,GUIDE Lat48,0.04099938293263285,0
Signal-to-noise-ratio (SNR) of triplet (right),0.00027638504750242916,0.06101184875567912,0.04123032550763728,2.827475453281116e-05,0.018674545331704127,0.004598080333460359,3.383062410474481e-06,0.006371746900619078,0.0005504224989076987,2.139630527442778e-05,0.016200922806346454,0.0079037089924784,1.8157692618027908e-06,0.004658973833629826,0.0009369463195799672,3.035474759468292e-06,0.006033237377835366,0.004872292512929352,1.2366030876618592e-07,0.0012110580724643543,3.9556948817596505e-05,3.4830755752851763e-06,0.006465933527479039,0.005583497049963831,3.7310714679626474e-05,0.021518652339391243,0.005782133858891028,6.404792630582536e-07,0.002761042648998204,0.0002252750790241152,0.0006572177388832724,GUIDE Lat39,0.09738377626095154,0
"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)",5.408208478059714e-06,0.008071674010900955,0.0035434692414416775,1.5535637790935324e-06,0.004307755233786461,0.0011096341691606022,1.1592173671251737e-06,0.003718583613953995,0.0008283694426909629,2.409182451707833e-06,0.005370885469078271,0.003908722782102723,2.8988842999704044e-06,0.005895009978180611,0.0065698878324435646,3.258253829944666e-07,0.00196751858317204,0.002297019410834727,3.176673106541888e-07,0.0019426756382991796,0.00044631142895513673,2.38653200986418e-06,0.005345423665341432,0.016802878228611418,1.652636489888524e-06,0.004443675061773126,0.0011248767340563232,1.7137218566290994e-07,0.001426024763931087,0.0002647411410756738,0.00010688084536641174,GUIDE Lat64,0.037027778419532725,0
Femur troch BMD (bone mineral density) (left),4.048273852661527e-06,0.0069748449820403345,4.0117366590662844e-05,4.312072429560981e-05,0.02317510223439206,0.00046582637263589715,7.602977979000418e-06,0.00958668144388906,8.217320282794792e-05,2.1770407882512446e-06,0.005104025043080832,5.342186380755227e-05,1.396944063860681e-07,0.0012872926817838373,4.788432615330363e-06,9.535598679767821e-07,0.003371297910890681,0.00010167519325810286,4.63543174797056e-07,0.002347796743565631,9.850152714401823e-06,1.5718110476636165e-06,0.004333104562445005,0.00016738018523079054,1.2115809949576157e-06,0.003802004446644401,1.2472897112494955e-05,1.1604662035863028e-09,0.00011717099286820248,2.7114455565699338e-08,0.07209635543813663,GUIDE Lat84,2.178548716476699,0
Tea intake,0.001491658283308334,0.15404648454684808,0.0022189192389391503,0.006560105567982755,0.3760091311096142,0.010637962903801871,0.0002532406609908424,0.05824143704725595,0.0004108559098514328,0.0003690870060712243,0.07121031732526421,0.0013595364122957563,1.87651989793449e-08,0.0004713650759085582,9.655553076957485e-08,2.4471577753150504e-06,0.005413310433926806,3.916865242396236e-05,2.6533824472874075e-05,0.018078688968520554,8.463738615433234e-05,3.8186656251619185e-05,0.02177586892317142,0.0006104146623130828,0.5739878886423397,19.32317529174829,0.8870073821398218,4.509247886911072e-06,0.0073644907957183805,1.5815470631411887e-05,0.5739878886423397,GUIDE Lat8,19.32317529174829,1
Femur upper neck BMD (bone mineral density) T-score (left),1.0637096301862921e-05,0.011361893481442235,0.003289388830144819,1.6626143343948354e-05,0.014250499609437445,0.005604787281194416,3.536808627852273e-05,0.020937730439758714,0.011928549359093798,1.1370119466373497e-08,0.0003668691058496917,8.706569806843329e-06,5.630491865941113e-07,0.0025882605179299487,0.0006022686921597221,1.4177574397209302e-06,0.004114260679990391,0.004717355058757761,5.493927024146873e-10,8.061707425567313e-05,3.643050972941142e-07,3.766637130840801e-06,0.006725961426904552,0.01251662033742451,7.433133178388202e-05,0.0306729691958184,0.023879014008080644,1.1942639583267008e-07,0.0011901166535148895,8.707596702378325e-05,0.0004919597652799072,GUIDE Lat84,0.08315339093534513,0
Dried fruit intake,0.00026322775403037784,0.05945001249603318,0.020313975091638518,0.00014400955302703832,0.04325944307314575,0.012115184478086191,1.3116893533571114e-05,0.01263487106292179,0.0011040231478946514,4.387462327263301e-06,0.007263532537085498,0.0008384295456798405,2.1584992919928626e-06,0.005082117086757724,0.0005761916734945781,4.3080262975113894e-06,0.007196937171077492,0.0035772236325476124,3.9352814360439214e-06,0.006876050278876104,0.0006512223144963851,9.3505222540123e-08,0.0010529043231439791,7.754258577973338e-05,1.2293552866615147e-05,0.012226341259300597,0.00098558254770626,2.558990671624288e-06,0.005536393193954285,0.00046562661688302124,0.002451580034213528,GUIDE Lat51,0.2055655641537363,0
Age high blood pressure diagnosed,1.0533087892412644e-06,0.003543941218543579,0.0001541405812632741,9.577052910100712e-07,0.003378646327516004,0.00015278075881602289,0.0002067226859877048,0.05230968892727967,0.03299387858142211,3.7094573898886707e-06,0.006674324586209585,0.001344192931495184,4.1724312401534806e-06,0.00708184958863123,0.0021120407961446883,1.6145967311907409e-06,0.00439197765608423,0.002542317935145207,1.1715107649424493e-06,0.0037383333746053514,0.00036761887961478856,2.0193681978436175e-06,0.004914664529561662,0.0031755427981823145,0.00019014185856897097,0.0500538265283326,0.028906224607229157,1.2456101687645186e-07,0.001215466728116843,4.2978305369460764e-05,0.000523103532821136,GUIDE Lat83,0.08597162112271804,0
Length of menstrual cycle,9.18439830546508e-05,0.03422359207880761,0.03214932762786093,2.604040166415402e-05,0.017906420137801787,0.009936749810818301,1.8148157819226945e-05,0.014899182763478519,0.006928475417530635,5.428030423149969e-06,0.008086588296661083,0.004704932467928569,7.214415061061064e-07,0.0029309298451250894,0.0008735225875167919,3.5409321006470634e-07,0.0020512889457543993,0.0013336543684040899,1.5382661012836716e-07,0.0013509374274487814,0.00011546301495947816,1.0103816465540737e-06,0.0034706842291516733,0.003800561871322643,1.3199669582131962e-05,0.012675244788802815,0.004799948731579772,5.271343102259679e-07,0.00250411160514499,0.00043505917038252104,0.00036985907740561365,GUIDE Lat72,0.07129025434137996,0
"Volume of brain, grey+white, normalised for head size",0.0007040798518596075,0.10114009039411719,0.04898249442297919,6.793330485487758e-08,0.000897293971033889,5.152016149448113e-06,8.307782816864583e-05,0.03248991240227742,0.006303591541766952,4.280527462074613e-06,0.0071737429380875125,0.0007374052156887759,8.985609838623361e-07,0.003272260411518597,0.0002162312049818973,1.7622296587605986e-06,0.004589409921345289,0.001319125134610694,2.780649042158793e-06,0.0057727403596021685,0.0004148159036207883,1.714638396484649e-06,0.004526691515241581,0.0012818366937068966,7.569766393351678e-05,0.03096313179318052,0.005470837463770542,1.0922283754392104e-07,0.0011380731004168804,1.791588615927293e-05,0.0018113214050115036,GUIDE Lat20,0.17224510225086462,0
Volume of white matter,0.00018139001240809313,0.048827546208803335,0.002340760352951574,2.3002391992408687e-05,0.016809229764509843,0.00032358775148814,2.3720416813968546e-05,0.017074548503153052,0.0003338488210696997,9.752173723567269e-05,0.03530571208013172,0.003116269060306566,8.816243149253666e-07,0.003241159826602094,3.9353102059256954e-05,2.6636052966464343e-07,0.0017785551002887077,3.698434744148597e-05,3.852051594554005e-09,0.00021350008479275367,1.0659232055560891e-07,3.698291672327354e-08,0.0006618757986509276,5.128447518433764e-06,0.0010875618238359631,0.12879349624306144,0.01457974374150219,7.541404755667918e-06,0.009547362231273502,0.00022945720063951322,0.05483876820702527,GUIDE Lat48,1.7346662067717507,0
Volume of white matter (normalised for head size),0.00011599299018228127,0.03863878937091706,0.020390130826609287,1.8201899089400122e-06,0.004664671936028215,0.0003488032011860962,4.341965512199953e-06,0.007225463452738049,0.0008324508210737382,1.5240659706596855e-06,0.00426646269961928,0.0006634099343041083,8.820497648218693e-07,0.003241944687196436,0.0005363313540410565,1.8230544404511796e-06,0.004668360590048181,0.0034481997339278338,3.312720308207001e-06,0.0063046783930149125,0.0012487148525729063,2.052086438669126e-06,0.004954543199323937,0.0038763688229991344,7.578699229294504e-06,0.009571196276007032,0.001383997462625786,2.5178620734452082e-08,0.0005460520906397287,1.0435807565620113e-05,0.001204008422341948,GUIDE Lat20,0.13638940741400774,0
Wheeze or whistling in the chest in last year,0.001328359832195543,0.14419778540720374,0.011692044338735896,1.935935681053672e-05,0.015396801006512766,0.0001857552662331866,0.00022408128362746355,0.054586381997538395,0.0021511180824590978,0.00010204148633781916,0.036146442124347665,0.0022240340458998154,2.3680116545203175e-07,0.0016767706217426534,7.209586960707051e-06,8.324553926207083e-06,0.01003635092156238,0.0007883883499997867,5.417358792133045e-07,0.0025386567954018466,1.022474670398146e-05,4.518491027439121e-05,0.023737755744190472,0.004273751997473629,0.00011420873156144094,0.03832805022870454,0.0010443026525607862,7.959675415203496e-07,0.003079115814809568,1.6518702634170332e-05,0.05082357756699725,GUIDE Lat37,1.6306426363586448,0
Volume of grey matter (normalised for head size),0.0006860161757493083,0.09970459870800813,0.036183230183086834,4.2884026958994436e-05,0.02310977421428488,0.0024657215502488076,0.00017684886624786043,0.04818077723892499,0.010173238055333319,5.030721550183415e-06,0.007782344774855824,0.0006570420956122802,2.8339223832318073e-07,0.0018346544379508173,5.170264489026129e-05,1.7900229020116544e-06,0.004625650159305259,0.0010158651795839913,4.409230844403999e-06,0.007281678486922795,0.0004986847125363336,2.2669987147266224e-06,0.005209030711379811,0.0012848884532711661,3.857691880362452e-07,0.0021412952478222624,2.1137463456213095e-05,6.620352439499278e-08,0.0008857847372602414,8.233034720400899e-06,0.002115981682550693,GUIDE Lat73,0.1885394526361327,0
Volume of ventricular cerebrospinal fluid,0.0006257630767548927,0.09480083398507454,0.037954586008245236,0.0003034692909516185,0.06412764781857885,0.02006524959666302,6.721846967855519e-06,0.009008214629524927,0.0004446588024924613,2.7647982689347438e-05,0.01846210755705202,0.00415248153504818,2.916811401085539e-06,0.0059133324033488815,0.00061194797740249,9.989857560787917e-07,0.003450978600529598,0.0006519557632108982,5.954740421055873e-07,0.0026619679728543564,7.744749912901762e-05,1.1062260200228765e-06,0.003632238075305678,0.0007210068118365663,0.000154796516057404,0.04492727460633593,0.009753665572752283,3.5238923247659274e-07,0.002046335753705524,5.0394461929677166e-05,0.0020089898795103266,GUIDE Lat38,0.18291797732082665,0
Volume of ventricular cerebrospinal fluid (normalised for head size),0.00046510187125604327,0.0806622300217547,0.03055773983395021,0.00011089805158655428,0.03774550332971428,0.007942780297111172,0.00010448310022416367,0.03659345888629356,0.00748691911249463,8.679183563782198e-05,0.03323432588244532,0.014120235898017414,2.6605166346412956e-06,0.005645851657441382,0.000604631752994292,2.116432597979111e-06,0.005032065091278553,0.001496173961847739,8.732290407747905e-07,0.0032256337790134513,0.00012302448393900633,1.3434887957475129e-07,0.001262386690668508,9.485240887105365e-05,0.0004236331701666558,0.0766930523498225,0.028914484499595255,4.214895696582537e-07,0.002238486629558183,6.529288102639161e-05,0.0016691842657809344,GUIDE Lat38,0.16431090615278177,0
Volume of peripheral cortical grey matter,1.2723479040179573e-06,0.00389660278253899,8.32942559187547e-06,5.41418981395981e-05,0.026049022323886655,0.00038638311850982935,9.109095788909295e-08,0.001039206321764038,6.503818179241802e-07,2.2487548994978224e-06,0.005187903964511176,3.645366792904019e-05,5.460992304933734e-07,0.0025488897752776385,1.2366094724454651e-05,8.460424270149936e-07,0.0031748401920402174,5.959445119902759e-05,7.71184149870865e-07,0.0030306330410938467,1.08257379029479e-05,2.0161971926116046e-06,0.00491078262094272,0.00014183498055728692,5.442250326647495e-05,0.02611838452123058,0.00037011785989131554,3.0821528970980726e-08,0.0006041909545435022,4.757394994772834e-07,0.12333230880046482,GUIDE Lat48,3.498708848390408,0
Volume of peripheral cortical grey matter (normalised for head size),0.0004387573223407724,0.07815896460765737,0.026347430717175935,9.527316256929467e-06,0.010745468229478096,0.0006236773429695639,0.00014810303106892986,0.04389882569437217,0.009699777874691189,2.3481890745376493e-06,0.00530204802726198,0.0003491699760820829,3.0628812722785548e-09,0.00019037307646816457,6.362032542930153e-07,2.783605090729333e-06,0.005775828194516982,0.0017985645285366583,2.320961821836042e-06,0.0052710342710683075,0.0002988629849130372,1.5246282007071205e-06,0.004267253418595777,0.0009838276316211031,1.9298429361741895e-07,0.0015134267519153774,1.203893895641577e-05,7.093418960827654e-07,0.002906165772113576,0.00010043275203561594,0.0019633754633934823,GUIDE Lat73,0.1804894555281965,0
